PORT_ID,SEQ,TITLE,CONTENT
L27691,2250,Intro - CRU,If you&#8217;re in any doubt concerning what Bonaire&#8217;s all about just look at an island number plate &#8211; above every registration number you&#8217;ll find the words &#8216;Divers&#8217; Paradise&#8217;. This island in the Leeward Antilles is consistently rated as one of the best dive and snorkelling destinations in the world. Shipwrecks tropical fish and seahorses are ripe in the waters that surround the island. Above the waterline meanwhile there are wild flamingo herds to see and craggy national parks to explore.<br /><br />&#8226; The island is known for its underwater scene but stay on land and you can take a tuk tuk tour around its historical sites. Highlights include a 17th-century fort and a prisoner of war camp. <br />&#8226; Bonaire coaxes out visitors&#8217; adventurous sides. You can hop into a kayak and explore the mangroves National Geographic-style. <br />&#8226; The shipwrecked feeling is on offer on Klein Bonaire. This dinky island just off the coast of Bonaire is uninhabited and the beaches are footprint-free.
000465,90,Location name,Dubrovnik
000465,2250,Intro - CRU,Ancient city walls. Higgledy-piggledy red rooftops. Cobbled streets worn by time. That&#8217;s Dubrovnik a heart-stealing city that you just know you&#8217;re going to love the moment you arrive.<br /><br />&#8226; Check out the 17th-century cathedral in the old town with its striking gold and silver ruins. Then make tracks for Rector&#8217;s Palace the former residence of Dubrovnik&#8217;s Republic Rector. It houses an impressive collection of artefacts and furniture.<br />&#8226; Leave the city behind and set sail for the nearby Elaphite Islands. All pine forests beaches and olive groves this trio offer up plenty in the way of Kodak-worthy scenery.<br />&#8226; The beaten track turns into a distant memory when you explore in a kayak. Row your way along Dubrovnik&#8217;s coastline and you&#8217;ll see the city walls and forts from a totally different angle.
L29482,90,Location name,Ijmuiden (for Amsterdam)
L29482,2250,Intro - CRU,If Amsterdam&#8217;s the main course Ijmuiden&#8217;s like a scaled-down starter. Its beaches are a major draw for kitesurfers and saltwater fishermen and away from the port the town itself feels quaint and traditional. Follow the North Sea Canal inland and you&#8217;ll reach the criss-crossed bridges and canals of Amsterdam. It&#8217;s known as the Venice of the north but its waterways are not all it&#8217;s famous for. In fact mention the name of The Netherlands capital city and you&#8217;ll get a whole list of associations. Clogs cheese and windmills top the list followed closely by cutting-edge art and coffee shops.<ul><li>Sit back and relax onboard Amsterdam&#8217;s most traditional mode of transport &#8211; a canal boat. Sightseeing cruises have been running up and down the city&#8217;s waterways since 1621.</li></ul><ul><li>Discover the secret hideout where Anne Frank and her family hid from the Nazis during the Second World War. The tiny annexe is now part of a museum where you can follow the Franks&#8217; story from the beginning to the tragic end.</li></ul><ul><li>Cast an eye over the paintings of one of the 20th century&#8217;s most influential artists. The Vincent Van Gogh museum showcases a selection of the painter&#8217;s work including his famous Sunflowers.</li></ul>
L29646,90,Location name,Fredrikstad
L29646,2250,Intro - CRU,Despite being the fifth-largest city in Norway Fredrikstad has model-village looks. The houses look like they belong in Hornby-branded packages and the town is characterised by green verges and chestnut trees. In the old town cobbles creep into the scene. This area was founded in 1567 by King Frederik II who gave it his own name. There are historical houses and military barracks to see here. But most people gravitate to the cosy cafes and restaurants in the market square.<br /><br />&#8226; There&#8217;s a tangle of cycle routes around Fredrikstad. They take you past sawmills bronze age burial mounds and woodlands.
002834,90,Location name,Leknes lofoten
002834,2250,Intro - CRU,The outdoors in Leknes are as great as they get. This town in the Lofoten Islands in northern Norway is hemmed in by locations that look like something from a Tolkien novel. Evergreen mountains wear cumulus clouds like shrugs and white beaches make it hard to believe you&#8217;re in the Arctic Circle. One of the world&#8217;s biggest sea eagle colonies call the Lofoten Islands their home and puffins cormorants and whales are seasonal visitors.<br /><br />&#8226; Nusfjord on the island of Flakstad is the best preserved fishing village in Norway and thanks to UNESCO protection it probably always will be. Visit the quaint fishing cabins and duck into the stone-walled inn for a drink or to try the speciality &#8211; deep-fried cod tongue.<br />&#8226; Visit the Viking Museum in Borg to see reminders of the Iron Age. Guides in authentic costume will walk you through the replica Chieftain&#8217;s farm taking in the banqueting hall the boat house and the smithy.
CMS004,90,Location name,La Rochelle
CMS004,2250,Intro - CRU,Once voted the best place to live in France La Rochelle&#8217;s so beautiful even Hollywood couldn&#8217;t resist its charms. Part of the blockbuster movie Raiders of the Lost Ark was filmed here. In the heart of the city fairytale towers are paired with Gothic gates while the waterfront is fringed by ice-cream coloured town houses and caf&#233;s. And just behind the marina is a maze of cobbled streets lined with 18th-century shopping arcades.<br /><br />&#8226; Visit the aquarium where cavernous shark tanks jelly fish tunnels and coral-filled dark rooms vie for your attention. More than 10000 creatures are spread over two floors.<br />&#8226; Take a boat trip to Fort Boyard. You might recognise its prison-like exterior from the game show of the same name but it was originally built by Napoleon to protect the coast.<br />&#8226; Don&#8217;t miss the Hotel de Ville in the city centre. Trimmed with twin towers and Gothic flourishes this 14th-century city hall is as flamboyant as they come.
004263,90,Location name,Bequia
004263,2250,Intro - CRU,Pronounced &#8216;beck-wye&#8217; this tiny island is still fairly untouched by tourists and unspoilt by nature. Its coastline is fringed with sleepy golden beaches that are backed by cedar and palm forests. Traditional boat-builders fishermen and beachfront tenders make a living near the shores. Wander slightly further inland meanwhile and you&#8217;ll come across pretty crayon-coloured houses and shack-like restaurants serving everything from harbour-fresh fish to oven-fresh pizzas.<br /><br />&#8226; From Bequia&#8217;s capital Port Elizabeth you can easily reach the land where a historical sugar plantation once stood. The Spring Plantation&#8217;s old sugar mill still exists today while the rest of the grounds are now overrun by soaring coconut palms and grazing livestock. <br />&#8226; The island&#8217;s a breeding spot for rare hawksbill turtles. You can visit Brother King&#8217;s Turtle Sanctuary where the namesake retired fisherman nurtures baby turtles until they&#8217;re ready to be released into the wild. <br />&#8226; Bequia&#8217;s waters teem with underwater life and you&#8217;ll find plenty of boatmen willing to take you out to the best snorkelling spots.
004404,90,Location name,Belize City
004404,2250,Intro - CRU,Trips to Belize City often come with a sense of de-ja-vu. The city was once ruled by the British and English is still the official language so it&#8217;s easy to feel like you&#8217;ve been here before. You&#8217;ll spot street names like Albert Street and pass an Anglican cathedral with the name of St John. But go beyond the city limits and you&#8217;ll discover things you won&#8217;t have seen before. Out here it&#8217;s possible to snorkel along a 150-mile barrier reef hike around Mayan ruins and do your own stunts during cave-tubing and zip-lining adventures.<br /><br />&#8226; Belize is home to one of the worlds largest coral reefs so snorkelling and scuba are bread-and-butter activities out here.<br />&#8226; Lamanai is one of the largest Mayan sites in Belize. Concealed from the rest of the world by tropical jungle the site has more than 800 ancient structures including temples and pyramids.
L24601,90,Location name,San Sebastian
L24601,2250,Intro - CRU,La Gomera is the Canary Islands stripped bare. Its beaches are quiet its villages are sleepy and its countryside is fleeced with forests and dramatic mountain ridges. The catalogue of valleys and ravines make the island an obvious choice for walkers. But trekking isn&#8217;t the only activity on offer here. Scuba divers can swim through bath-warm waters as they search for tuna parrotfish and trumpet fish.<br /><br />&#8226; Get your money&#8217;s worth from your camera in the Valle Gran Rey. This green ravine is corralled by mountain scenery and it looks out over the sea. <br />&#8226; Lace up your hiking boots for a walk in El Cedro Forest. The pearl in the oyster here is El Chorro waterfall which is nearly 400 metres tall. <br />&#8226; Chorros de Espina is a natural spring set in the heart of a forest. Legend says its waters are medicinal and can even make a woman fall in love.
