EXCURSION_ID,SEQ,TITLE,CONTENT
995910,80,Intro,The village of Olden finds a home on the innermost arm of the lovely Nordfjord. It&#8217;s surrounded by dramatic mountains making it one of the most charming villages in west Norway. Its main attraction however is the beautiful Briksdalen Glacier one of the most visited glaciers in Norway. Starting from the village centre see the old church and make your way along the shores of Floen Lake to the long and narrow Olden Lake. This route brings you to Rustoen where colourful farms pepper the fertile upper valley. On both sides you&#8217;ll be able to see thundering waterfalls coming from the ice field. Then you&#8217;ll clap eyes on the long white tongue of the Melkevoll Glacier. The road carries on to the Briksdal Inn where you&#8217;ll start your 45-minute walk to the incredible Briksdalen Glacier cloaked in shades of blue and turquoise. Afterwards return to the Inn to relax before making the return trip to Olden.
995910,100,Excursion duration,4hrs
995910,118,Maximum Participation,200
995955,20,Unit Name,Cruising the Olden Lake
995955,80,Intro,Leaving Olden by coach pass the old church dating back to 1759 and the Red Church which has a 1930&#8217;s birthdate. This place was actually a gift from the American Mr Singer who settled in the village. He collected art and furniture and today his home is a museum. Carry on along the shore of the small Fl&#248;en Lake to Eide where you&#8217;ll board your boat. Enjoy the peace and quiet of the Fl&#248;en Lake as you cut through glassy waters to the narrow Olden Lake one of the most beautiful in Norway. Make sure you have your camera ready because on each side you&#8217;ll see waterfalls cascading from the ice field. Before long you&#8217;ll arrive at the long white tongue of the Melkevoll Glacier. As you cruise along marvel at arms of the spectacular Jostedalsbreen Glacier and Myklebustbreen Glacier. When you get to Rust&#248;en at the far end of the Oldevatnet Lake colourful farms pepper the wide fertile upper valley. It&#8217;s here that you&#8217;ll switch back to the bus and drive along the two lakes back to Olden.
995955,100,Excursion duration,2.5hrs
995955,118,Maximum Participation,67
995956,20,Unit Name,Majestic Kjenndalen Glacier
995956,80,Intro,The charming village of Olden has a snatched a superb setting on the innermost arm of the mighty Nordfjord. This tour takes you on a coach ride along the shores of the fjord to Loen village. You&#8217;ll head towards Lodalen Valley to the far end at Kjenndalen where you&#8217;ll continue on foot to Kjenndalen Glacier. It&#8217;s an arm of the famous Josedalsbreen Glacier - the largest glacier on mainland Europe. Afterwards walk back to your coach and make your way to Kjenndalen Lodge. At this point your tour continues by boat whisking you off on a mini-cruise across the scenic Lovatnet Lake to Sande where your coach will be waiting to take you back to Olden.
995956,100,Excursion duration,4.5hrs
995956,118,Maximum Participation,125
989226,20,Unit Name,Briksdalen Glacier with Troll Cars
989226,80,Intro,The village of Olden isn&#8217;t short on scenery &#8211; it&#8217;s nestled on the innermost arm of the Nordfjord bookended by dramatic mountains. But you&#8217;ll need to head upwards to find its star attraction &#8211; Briksdalen Glacier one of the most visited in Norway. Our route takes us past Olden&#8217;s 18th-century church and along the shores of Floen and Olden lakes to Rust&#248;en where brightly coloured farms pepper the slopes of the upper valley. Waterfalls foam down from the ice field on both sides of the valley while in front you&#8217;ll be able to see the long white tongue of Melkevoll Glacier. From here we&#8217;ll snake through woodland to the Briksdal Inn where we&#8217;ll transfer to a little troll car that&#8217;ll take us up the hill to the glacier. The last 500 metres or so will be on foot so make sure you&#8217;re wearing comfy shoes. The glacier itself is impressive &#8211; the jagged ice curves down between two rock faces with colours varying from white to powder blue to turquoise. You might even hear the glacier calve while you&#8217;re there &#8211; it sounds like a clap of thunder.
989226,100,Excursion duration,3.5hrs
989226,118,Maximum Participation,40
996320,20,Unit Name,Olden Bike Tour
996320,80,Intro,The Olden Valley is tucked away on the innermost arm of Norway&#8217;s vast Nordfjord and it offers up some of the most spectacular scenery in the country. Deep ravines plunging valleys and glassy lakes set the scene here and you&#8217;ll get to explore them all on two wheels on this bike tour. The trip begins in the sleepy village of Olden which is little more than a cluster of houses and souvenir shops. From here you&#8217;ll ride past a couple of traditional Nordic churches along the shores of Floen and Olden lakes. As you make your way around the water&#8217;s edge look up to see the waterfalls which thunder down from a colossal ice field. There&#8217;ll be a stop at a peaceful lakeside caf&#233; along the way so you can appreciate the scenery over a coffee.
996320,100,Excursion duration,4-5hrs
996320,118,Maximum Participation,6
996320,200,Just so you know,This tour is about 20 miles long. You&#8217;ll need to collect your ticket directly from the Star Bikestations representative on board who will also be able to give you more information about the tour. The minimum age for this tour is 10 years old.
995917,20,Unit Name,Panoramic Stavanger
995917,80,Intro,This fascinating tour showcases the best of Stavanger. You&#8217;ll start things off with the little Church of Sola which dates back to 1150. Carry on along the coast of southwest Norway passing the magnificent sandy stretches of J&#230;ren. Then make a beeline for the old residential part of Stavanger gazing out at fertile farmlands along the way. The drive then takes you through Eiganes road with its postcard-pretty villas and past Ledaal Manor - the King&#8217;s residence whenever he&#8217;s in town. Back in the centre again you&#8217;ll see the cathedral built in 1125. Of all the Norwegian churches created during the Middle Ages this is the only one that has managed to cling on to its original features. In front of the cathedral lies the colourful market square &#8211; the locals&#8217; favourite meeting place. After that you&#8217;ll drive along the harbour and across the bridges to Engoy and Buoy set on a sparkling fjord. Nearly all the houses here have been built from wood and painted in bright colours. On your way back to the ship you&#8217;ll pass old Stavanger where age-old wooden houses skirt narrow lanes. Prepare to be charmed&#8230;
995917,100,Excursion duration,2hrs
995917,118,Maximum Participation,90
995917,200,Just so you know,This tour is a panoramic coach tour and has no photo stops or inside visits. Old Stavanger is a pedestrian area so you will only be able to see this from a distance.
995975,20,Unit Name,Pulpit Rock by Boat
995975,80,Intro,The famous Pulpit Rock and the sights of Stavanger are yours for the taking on this great tour. Your boat tour begins in the direction of Lysefjord which has carved a path into the country almost 50 kilometres deep. The scenery that surrounds it is spectacular &#8211; all steep mountainsides and gushing waterfalls. On the southern side of the fjord look out for Helleren. It&#8217;s an overhanging cliff that once provided shelter for the people that fished and hunted here. These days it&#8217;s a picnic site with enough seats for around 180 people. This is the spot where you&#8217;ll stop for a break tucking into freshly-made waffles washed down with a cup of tea or coffee. Moving on the northern side of the fjord is where you&#8217;ll find the famous rock formation known as Pulpit Rock. On the top it&#8217;s completely flat and its height above sea level is over 1800 feet. You&#8217;ll cruise by at close range &#8211; very slowly &#8211; so you can admire this fine example of Mother Nature&#8217;s handiwork. After that it&#8217;s time to head back to the quayside of where thieves hid their stolen goods in former days! The return goes via the same route back to the port of Stavanger.
995975,100,Excursion duration,3hrs
995975,118,Maximum Participation,89
995976,20,Unit Name,Iron Age Farm
995976,80,Intro,Be whisked back in time as you unravel Stavanger&#8217;s intriguing past. The area&#8217;s played a leading role in Norway&#8217;s maritime history. In fact it can be traced back to the time when the Viking kings battled in Hafrsfjord. This tour takes you through rolling countryside to Ullandhaug where you&#8217;ll find reconstructed farmhouses from the Iron Age. Once you&#8217;ve had an introduction to life in those distant times you&#8217;ll carry on to a nearby viewpoint. Have your cameras ready for this one - from Ullandhaug Hill you&#8217;ll get a great view over Hafrsfjord. It was here that in 872 Viking king Harald Haarfagre - the Fair-haired - defeated the last of the regional princes. In doing so he united the 29 small kingdoms under one crown thus founding the Kingdom of Norway. Last but by no means least it&#8217;s time to head back for a stroll through old Stavanger. Take a look at the age-old wooden houses that fringe narrow lanes. They date back to the 18th and 19th centuries yet they&#8217;ve been really well preserved. This particular area&#8217;s unique to Stavanger and as a result has become the citys most important rehabilitation project.
